painting_id,source,filename,painter_name,painting_name,year,style,image_path
858,wikiart,jose-de-guimaraes_untitled-2.jpg,jose de guimaraes,untitled 2,,Pop_Art,data/datasets/wikiart_raw/Pop_Art/jose-de-guimaraes_untitled-2.jpg
859,wikiart,jose-de-guimaraes_ricardo-reis-1985.jpg,jose de guimaraes,ricardo reis 1985,,Pop_Art,data/datasets/wikiart_raw/Pop_Art/jose-de-guimaraes_ricardo-reis-1985.jpg
860,wikiart,jose-de-guimaraes_retrato-de-cam-es-1981.jpg,jose de guimaraes,retrato de cam es 1981,,Pop_Art,data/datasets/wikiart_raw/Pop_Art/jose-de-guimaraes_retrato-de-cam-es-1981.jpg
861,wikiart,jose-de-guimaraes_untitled.jpg,jose de guimaraes,untitled,,Pop_Art,data/datasets/wikiart_raw/Pop_Art/jose-de-guimaraes_untitled.jpg
862,wikiart,jack-bush_bluegold-1973.jpg,jack bush,bluegold 1973,,Color_Field_Painting,data/datasets/wikiart_raw/Color_Field_Painting/jack-bush_bluegold-1973.jpg
863,wikiart,jack-bush_purple-drops-1971.jpg,jack bush,purple drops 1971,,Color_Field_Painting,data/datasets/wikiart_raw/Color_Field_Painting/jack-bush_purple-drops-1971.jpg
864,wikiart,jack-bush_down-and-across-1967.jpg,jack bush,down and across 1967,,Color_Field_Painting,data/datasets/wikiart_raw/Color_Field_Painting/jack-bush_down-and-across-1967.jpg
865,wikiart,jack-bush_still-life-with-knife-1954.jpg,jack bush,still life with knife 1954,,Cubism,data/datasets/wikiart_raw/Cubism/jack-bush_still-life-with-knife-1954.jpg
866,wikiart,jack-bush_bay-1941.jpg,jack bush,bay 1941,,Post_Impressionism,data/datasets/wikiart_raw/Post_Impressionism/jack-bush_bay-1941.jpg
867,wikiart,leon-spilliaert_the-absinthe-drinker-1907.jpg,leon spilliaert,the absinthe drinker 1907,,Symbolism,data/datasets/wikiart_raw/Symbolism/leon-spilliaert_the-absinthe-drinker-1907.jpg
868,wikiart,leon-spilliaert_the-open-door-1945.jpg,leon spilliaert,the open door 1945,,Symbolism,data/datasets/wikiart_raw/Symbolism/leon-spilliaert_the-open-door-1945.jpg
869,wikiart,leon-spilliaert_vertigo-1908.jpg,leon spilliaert,vertigo 1908,,Symbolism,data/datasets/wikiart_raw/Symbolism/leon-spilliaert_vertigo-1908.jpg
870,wikiart,leon-spilliaert_sailing-vessel-at-sea-1920.jpg,leon spilliaert,sailing vessel at sea 1920,,Symbolism,data/datasets/wikiart_raw/Symbolism/leon-spilliaert_sailing-vessel-at-sea-1920.jpg
871,wikiart,leon-spilliaert_les-trois-figures.jpg,leon spilliaert,les trois figures,,Symbolism,data/datasets/wikiart_raw/Symbolism/leon-spilliaert_les-trois-figures.jpg
872,wikiart,pericles-pantazis_portrait-of-a-boy(1).jpg,pericles pantazis,portrait of a boy(1),,Impressionism,data/datasets/wikiart_raw/Impressionism/pericles-pantazis_portrait-of-a-boy(1).jpg
873,wikiart,pericles-pantazis_lighthouse-of-marseille.jpg,pericles pantazis,lighthouse of marseille,,Impressionism,data/datasets/wikiart_raw/Impressionism/pericles-pantazis_lighthouse-of-marseille.jpg
874,wikiart,pericles-pantazis_still-life-with-cakes-and-a-silver-teapot.jpg,pericles pantazis,still life with cakes and a silver teapot,,Realism,data/datasets/wikiart_raw/Realism/pericles-pantazis_still-life-with-cakes-and-a-silver-teapot.jpg
875,wikiart,pericles-pantazis_landscape.jpg,pericles pantazis,landscape,,Impressionism,data/datasets/wikiart_raw/Impressionism/pericles-pantazis_landscape.jpg
876,wikiart,pericles-pantazis_still-life-and-woman.jpg,pericles pantazis,still life and woman,,Realism,data/datasets/wikiart_raw/Realism/pericles-pantazis_still-life-and-woman.jpg
877,wikiart,gerardo-dottori_gli-amanti-1907.jpg,gerardo dottori,gli amanti 1907,,Pointillism,data/datasets/wikiart_raw/Pointillism/gerardo-dottori_gli-amanti-1907.jpg
878,wikiart,larry-bell_barcelona-7-1989.jpg,larry bell,barcelona 7 1989,,Minimalism,data/datasets/wikiart_raw/Minimalism/larry-bell_barcelona-7-1989.jpg
879,wikiart,larry-bell_untitled-vapor-drawing-1978(1).jpg,larry bell,untitled vapor drawing 1978(1),,Minimalism,data/datasets/wikiart_raw/Minimalism/larry-bell_untitled-vapor-drawing-1978(1).jpg
880,wikiart,larry-bell_my-montauk-1960.jpg,larry bell,my montauk 1960,,Minimalism,data/datasets/wikiart_raw/Minimalism/larry-bell_my-montauk-1960.jpg
881,wikiart,larry-bell_kf-11-1978.jpg,larry bell,kf 11 1978,,Minimalism,data/datasets/wikiart_raw/Minimalism/larry-bell_kf-11-1978.jpg
882,wikiart,larry-bell_nude-1974.jpg,larry bell,nude 1974,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/larry-bell_nude-1974.jpg
883,wikiart,periklis-vyzantios_still-life-with-brushes.jpg,periklis vyzantios,still life with brushes,,Post_Impressionism,data/datasets/wikiart_raw/Post_Impressionism/periklis-vyzantios_still-life-with-brushes.jpg
884,wikiart,periklis-vyzantios_portrait-of-a-woman.jpg,periklis vyzantios,portrait of a woman,,Impressionism,data/datasets/wikiart_raw/Impressionism/periklis-vyzantios_portrait-of-a-woman.jpg
885,wikiart,periklis-vyzantios_self-portrait-1926.jpg,periklis vyzantios,self portrait 1926,,Post_Impressionism,data/datasets/wikiart_raw/Post_Impressionism/periklis-vyzantios_self-portrait-1926.jpg
886,wikiart,periklis-vyzantios_boat-with-sails.jpg,periklis vyzantios,boat with sails,,Post_Impressionism,data/datasets/wikiart_raw/Post_Impressionism/periklis-vyzantios_boat-with-sails.jpg
887,wikiart,periklis-vyzantios_the-square-of-sparta-1933.jpg,periklis vyzantios,the square of sparta 1933,,Post_Impressionism,data/datasets/wikiart_raw/Post_Impressionism/periklis-vyzantios_the-square-of-sparta-1933.jpg
888,wikiart,pietro-longhi_preparing-the-guns.jpg,pietro longhi,preparing the guns,,Rococo,data/datasets/wikiart_raw/Rococo/pietro-longhi_preparing-the-guns.jpg
889,wikiart,pietro-longhi_the-temptation.jpg,pietro longhi,the temptation,,Rococo,data/datasets/wikiart_raw/Rococo/pietro-longhi_the-temptation.jpg
890,wikiart,pietro-longhi_the-lion-s-cage-1762.jpg,pietro longhi,the lion s cage 1762,,Rococo,data/datasets/wikiart_raw/Rococo/pietro-longhi_the-lion-s-cage-1762.jpg
891,wikiart,pietro-longhi_the-confession.jpg,pietro longhi,the confession,,Rococo,data/datasets/wikiart_raw/Rococo/pietro-longhi_the-confession.jpg
892,wikiart,pietro-longhi_the-rhinoceros-1751.jpg,pietro longhi,the rhinoceros 1751,,Rococo,data/datasets/wikiart_raw/Rococo/pietro-longhi_the-rhinoceros-1751.jpg
893,wikiart,pinturicchio_saint-bernardino-releases-a-prisoner-1473.jpg,pinturicchio,saint bernardino releases a prisoner 1473,,High_Renaissance,data/datasets/wikiart_raw/High_Renaissance/pinturicchio_saint-bernardino-releases-a-prisoner-1473.jpg
894,wikiart,pinturicchio_portrait-of-a-young-man-1502.jpg,pinturicchio,portrait of a young man 1502,,High_Renaissance,data/datasets/wikiart_raw/High_Renaissance/pinturicchio_portrait-of-a-young-man-1502.jpg
895,wikiart,pinturicchio_christ-among-the-doctors-1501.jpg,pinturicchio,christ among the doctors 1501,,High_Renaissance,data/datasets/wikiart_raw/High_Renaissance/pinturicchio_christ-among-the-doctors-1501.jpg
896,wikiart,pinturicchio_the-resurrection.jpg,pinturicchio,the resurrection,,High_Renaissance,data/datasets/wikiart_raw/High_Renaissance/pinturicchio_the-resurrection.jpg
897,wikiart,pinturicchio_madonna-with-writing-child-and-st-jerome-1481.jpg,pinturicchio,madonna with writing child and st jerome 1481,,High_Renaissance,data/datasets/wikiart_raw/High_Renaissance/pinturicchio_madonna-with-writing-child-and-st-jerome-1481.jpg
898,wikiart,filippo-brunelleschi_saint-peter-1413.jpg,filippo brunelleschi,saint peter 1413,,Early_Renaissance,data/datasets/wikiart_raw/Early_Renaissance/filippo-brunelleschi_saint-peter-1413.jpg
899,wikiart,filippo-brunelleschi_crucifixion.jpg,filippo brunelleschi,crucifixion,,Early_Renaissance,data/datasets/wikiart_raw/Early_Renaissance/filippo-brunelleschi_crucifixion.jpg
900,wikiart,filippo-brunelleschi_madonna-with-child.jpg,filippo brunelleschi,madonna with child,,Early_Renaissance,data/datasets/wikiart_raw/Early_Renaissance/filippo-brunelleschi_madonna-with-child.jpg
901,wikiart,filippo-brunelleschi_sketches-of-the-machines-1(1).jpg,filippo brunelleschi,sketches of the machines 1(1),,Early_Renaissance,data/datasets/wikiart_raw/Early_Renaissance/filippo-brunelleschi_sketches-of-the-machines-1(1).jpg
902,wikiart,filippo-brunelleschi_sketches-of-the-machines(1).jpg,filippo brunelleschi,sketches of the machines(1),,Early_Renaissance,data/datasets/wikiart_raw/Early_Renaissance/filippo-brunelleschi_sketches-of-the-machines(1).jpg
903,wikiart,raoul-ubac_composition(1).jpg,raoul ubac,composition(1),,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/raoul-ubac_composition(1).jpg
904,wikiart,raoul-ubac_rythme-rompu-1972.jpg,raoul ubac,rythme rompu 1972,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/raoul-ubac_rythme-rompu-1972.jpg
905,wikiart,raoul-ubac_sillons-ocres-1972.jpg,raoul ubac,sillons ocres 1972,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/raoul-ubac_sillons-ocres-1972.jpg
906,wikiart,raoul-ubac_les-fruits-i-1975.jpg,raoul ubac,les fruits i 1975,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/raoul-ubac_les-fruits-i-1975.jpg
907,wikiart,raoul-ubac_terre-brulee-1976.jpg,raoul ubac,terre brulee 1976,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/raoul-ubac_terre-brulee-1976.jpg
908,wikiart,john-duncan-fergusson_the-bridge-and-schiehallion-1928.jpg,john duncan fergusson,the bridge and schiehallion 1928,,Fauvism,data/datasets/wikiart_raw/Fauvism/john-duncan-fergusson_the-bridge-and-schiehallion-1928.jpg
909,wikiart,john-duncan-fergusson_siesta-1951.jpg,john duncan fergusson,siesta 1951,,Fauvism,data/datasets/wikiart_raw/Fauvism/john-duncan-fergusson_siesta-1951.jpg
910,wikiart,john-duncan-fergusson_before-a-caf-paris-1907.jpg,john duncan fergusson,before a caf paris 1907,,Fauvism,data/datasets/wikiart_raw/Fauvism/john-duncan-fergusson_before-a-caf-paris-1907.jpg
911,wikiart,john-duncan-fergusson_people-and-sails-at-royan-1910.jpg,john duncan fergusson,people and sails at royan 1910,,Fauvism,data/datasets/wikiart_raw/Fauvism/john-duncan-fergusson_people-and-sails-at-royan-1910.jpg
912,wikiart,john-duncan-fergusson_le-manteau-chinois-1909.jpg,john duncan fergusson,le manteau chinois 1909,,Fauvism,data/datasets/wikiart_raw/Fauvism/john-duncan-fergusson_le-manteau-chinois-1909.jpg
913,wikiart,harry-clarke_the-year-s-at-the-spring-1920-33.jpg,harry clarke,the year s at the spring 1920 33,,Symbolism,data/datasets/wikiart_raw/Symbolism/harry-clarke_the-year-s-at-the-spring-1920-33.jpg
914,wikiart,harry-clarke_the-year-s-at-the-spring-1920-41.jpg,harry clarke,the year s at the spring 1920 41,,Symbolism,data/datasets/wikiart_raw/Symbolism/harry-clarke_the-year-s-at-the-spring-1920-41.jpg
915,wikiart,harry-clarke_tales-of-mystery-and-imagination-by-edgar-allan-poe-1923-7.jpg,harry clarke,tales of mystery and imagination by edgar allan poe 1923 7,,Symbolism,data/datasets/wikiart_raw/Symbolism/harry-clarke_tales-of-mystery-and-imagination-by-edgar-allan-poe-1923-7.jpg
916,wikiart,harry-clarke_fairy-tales-by-hans-christian-andersen-1916.jpg,harry clarke,fairy tales by hans christian andersen 1916,,Symbolism,data/datasets/wikiart_raw/Symbolism/harry-clarke_fairy-tales-by-hans-christian-andersen-1916.jpg
917,wikiart,harry-clarke_the-year-s-at-the-spring-1920-15.jpg,harry clarke,the year s at the spring 1920 15,,Symbolism,data/datasets/wikiart_raw/Symbolism/harry-clarke_the-year-s-at-the-spring-1920-15.jpg
918,wikiart,max-bill_frauenkopf-1929.jpg,max bill,frauenkopf 1929,,Expressionism,data/datasets/wikiart_raw/Expressionism/max-bill_frauenkopf-1929.jpg
919,wikiart,heorhiy-narbut_sheet-z-from-the-album-ukrainian-alphabet-1917.jpg,heorhiy narbut,sheet z from the album ukrainian alphabet 1917,,Art_Nouveau_Modern,data/datasets/wikiart_raw/Art_Nouveau_Modern/heorhiy-narbut_sheet-z-from-the-album-ukrainian-alphabet-1917.jpg
920,wikiart,heorhiy-narbut_sheet-f-from-the-album-ukrainian-alphabet-1917.jpg,heorhiy narbut,sheet f from the album ukrainian alphabet 1917,,Art_Nouveau_Modern,data/datasets/wikiart_raw/Art_Nouveau_Modern/heorhiy-narbut_sheet-f-from-the-album-ukrainian-alphabet-1917.jpg
921,wikiart,heorhiy-narbut_the-arms-of-hetman-cyril-razumovsky-1915.jpg,heorhiy narbut,the arms of hetman cyril razumovsky 1915,,Art_Nouveau_Modern,data/datasets/wikiart_raw/Art_Nouveau_Modern/heorhiy-narbut_the-arms-of-hetman-cyril-razumovsky-1915.jpg
922,wikiart,heorhiy-narbut_illustration-fairy-tales-teremok-mizgir-1910-4.jpg,heorhiy narbut,illustration fairy tales teremok mizgir 1910 4,,Art_Nouveau_Modern,data/datasets/wikiart_raw/Art_Nouveau_Modern/heorhiy-narbut_illustration-fairy-tales-teremok-mizgir-1910-4.jpg
923,wikiart,heorhiy-narbut_illustration-to-the-crane-and-heron-bear-1906-4.jpg,heorhiy narbut,illustration to the crane and heron bear 1906 4,,Art_Nouveau_Modern,data/datasets/wikiart_raw/Art_Nouveau_Modern/heorhiy-narbut_illustration-to-the-crane-and-heron-bear-1906-4.jpg
924,wikiart,georges-lacombeΓö£╨▓Γö¼╨░_women-damned.jpg,georges lacombeΓö£╨▓Γö¼╨░,women damned,,Symbolism,data/datasets/wikiart_raw/Symbolism/georges-lacombeΓö£╨▓Γö¼╨░_women-damned.jpg
925,wikiart,georges-lacombeΓö£╨▓Γö¼╨░_the-green-wave-vorhor.jpg,georges lacombeΓö£╨▓Γö¼╨░,the green wave vorhor,,Symbolism,data/datasets/wikiart_raw/Symbolism/georges-lacombeΓö£╨▓Γö¼╨░_the-green-wave-vorhor.jpg
926,wikiart,georges-lacombeΓö£╨▓Γö¼╨░_birth-wooden-bed-panel-1894.jpg,georges lacombeΓö£╨▓Γö¼╨░,birth wooden bed panel 1894,,Symbolism,data/datasets/wikiart_raw/Symbolism/georges-lacombeΓö£╨▓Γö¼╨░_birth-wooden-bed-panel-1894.jpg
927,wikiart,georges-lacombeΓö£╨▓Γö¼╨░_some-waves.jpg,georges lacombeΓö£╨▓Γö¼╨░,some waves,,Pointillism,data/datasets/wikiart_raw/Pointillism/georges-lacombeΓö£╨▓Γö¼╨░_some-waves.jpg
928,wikiart,georges-lacombeΓö£╨▓Γö¼╨░_oaks-and-blueberry-bushes-1905.jpg,georges lacombeΓö£╨▓Γö¼╨░,oaks and blueberry bushes 1905,,Pointillism,data/datasets/wikiart_raw/Pointillism/georges-lacombeΓö£╨▓Γö¼╨░_oaks-and-blueberry-bushes-1905.jpg
929,wikiart,gwen-john_rue-terre-neuve-meudon.jpg,gwen john,rue terre neuve meudon,,Post_Impressionism,data/datasets/wikiart_raw/Post_Impressionism/gwen-john_rue-terre-neuve-meudon.jpg
930,wikiart,gwen-john_dorelia-in-a-black-dres.jpg,gwen john,dorelia in a black dres,,Post_Impressionism,data/datasets/wikiart_raw/Post_Impressionism/gwen-john_dorelia-in-a-black-dres.jpg
931,wikiart,gwen-john_young-woman-wearing-a-large-hat.jpg,gwen john,young woman wearing a large hat,,Post_Impressionism,data/datasets/wikiart_raw/Post_Impressionism/gwen-john_young-woman-wearing-a-large-hat.jpg
932,wikiart,gwen-john_portrait-of-mrs-atkinson.jpg,gwen john,portrait of mrs atkinson,,Post_Impressionism,data/datasets/wikiart_raw/Post_Impressionism/gwen-john_portrait-of-mrs-atkinson.jpg
933,wikiart,gwen-john_the-pilgrim.jpg,gwen john,the pilgrim,,Post_Impressionism,data/datasets/wikiart_raw/Post_Impressionism/gwen-john_the-pilgrim.jpg
934,wikiart,alberto-burri_procession-of-the-dead-christ-1946.jpg,alberto burri,procession of the dead christ 1946,,Expressionism,data/datasets/wikiart_raw/Expressionism/alberto-burri_procession-of-the-dead-christ-1946.jpg
935,wikiart,alberto-burri_upper-piazza-1947.jpg,alberto burri,upper piazza 1947,,Expressionism,data/datasets/wikiart_raw/Expressionism/alberto-burri_upper-piazza-1947.jpg
936,wikiart,frederic-remington_the-outlier-1909.jpg,frederic remington,the outlier 1909,,Impressionism,data/datasets/wikiart_raw/Impressionism/frederic-remington_the-outlier-1909.jpg
937,wikiart,frederic-remington_bull-fight-in-mexico-1889.jpg,frederic remington,bull fight in mexico 1889,,Realism,data/datasets/wikiart_raw/Realism/frederic-remington_bull-fight-in-mexico-1889.jpg
938,wikiart,frederic-remington_mule-train-crossing-the-sierras-1888.jpg,frederic remington,mule train crossing the sierras 1888,,Realism,data/datasets/wikiart_raw/Realism/frederic-remington_mule-train-crossing-the-sierras-1888.jpg
939,wikiart,frederic-remington_ridden-down-1906.jpg,frederic remington,ridden down 1906,,Impressionism,data/datasets/wikiart_raw/Impressionism/frederic-remington_ridden-down-1906.jpg
940,wikiart,frederic-remington_the-right-of-the-road-1900.jpg,frederic remington,the right of the road 1900,,Realism,data/datasets/wikiart_raw/Realism/frederic-remington_the-right-of-the-road-1900.jpg
941,wikiart,roman-opalka_tau-1965.jpg,roman opalka,tau 1965,,Minimalism,data/datasets/wikiart_raw/Minimalism/roman-opalka_tau-1965.jpg
942,wikiart,kees-van-dongen_the-corn-poppy-1919.jpg,kees van dongen,the corn poppy 1919,,Fauvism,data/datasets/wikiart_raw/Fauvism/kees-van-dongen_the-corn-poppy-1919.jpg
943,wikiart,kees-van-dongen_dans-les-folies-berg-res-1914.jpg,kees van dongen,dans les folies berg res 1914,,Fauvism,data/datasets/wikiart_raw/Fauvism/kees-van-dongen_dans-les-folies-berg-res-1914.jpg
944,wikiart,kees-van-dongen_the-comode-1910.jpg,kees van dongen,the comode 1910,,Fauvism,data/datasets/wikiart_raw/Fauvism/kees-van-dongen_the-comode-1910.jpg
945,wikiart,kees-van-dongen_woman-with-blue-eyes-1908.jpg,kees van dongen,woman with blue eyes 1908,,Fauvism,data/datasets/wikiart_raw/Fauvism/kees-van-dongen_woman-with-blue-eyes-1908.jpg
946,wikiart,kees-van-dongen_self-portrait-1895.jpg,kees van dongen,self portrait 1895,,Expressionism,data/datasets/wikiart_raw/Expressionism/kees-van-dongen_self-portrait-1895.jpg
947,wikiart,romare-bearden_morning.jpg,romare bearden,morning,,Cubism,data/datasets/wikiart_raw/Cubism/romare-bearden_morning.jpg
948,wikiart,romare-bearden_untitled-1959-2.jpg,romare bearden,untitled 1959 2,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/romare-bearden_untitled-1959-2.jpg
949,wikiart,romare-bearden_untitled-1959-3.jpg,romare bearden,untitled 1959 3,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/romare-bearden_untitled-1959-3.jpg
950,wikiart,romare-bearden_battle-with-cicones-1977.jpg,romare bearden,battle with cicones 1977,,Cubism,data/datasets/wikiart_raw/Cubism/romare-bearden_battle-with-cicones-1977.jpg
951,wikiart,romare-bearden_spring-way-1964.jpg,romare bearden,spring way 1964,,Pop_Art,data/datasets/wikiart_raw/Pop_Art/romare-bearden_spring-way-1964.jpg
952,wikiart,caspar-david-friedrich_woman-on-the-stairs.jpg,caspar david friedrich,woman on the stairs,,Romanticism,data/datasets/wikiart_raw/Romanticism/caspar-david-friedrich_woman-on-the-stairs.jpg
953,wikiart,caspar-david-friedrich_basel.jpg,caspar david friedrich,basel,,Romanticism,data/datasets/wikiart_raw/Romanticism/caspar-david-friedrich_basel.jpg
954,wikiart,caspar-david-friedrich_landscape-with-rainbow.jpg,caspar david friedrich,landscape with rainbow,,Romanticism,data/datasets/wikiart_raw/Romanticism/caspar-david-friedrich_landscape-with-rainbow.jpg
955,wikiart,caspar-david-friedrich_wc-abri-enneig-abri-sous-la-neige-circa-1827-1827-alte-nationalgalerie-31-25-cm-12-2-9-8-in-oil.jpg,caspar david friedrich,wc abri enneig abri sous la neige circa 1827 1827 alte nationalgalerie 31 25 cm 12 2 9 8 in oil,,Romanticism,data/datasets/wikiart_raw/Romanticism/caspar-david-friedrich_wc-abri-enneig-abri-sous-la-neige-circa-1827-1827-alte-nationalgalerie-31-25-cm-12-2-9-8-in-oil.jpg
